influence.1.1		influence.1.2		influence.1.3		influence.2.1		influence.2.2		influence.2.3		influence.3.1		influence.3.2		influence.3.3		
0.000000000000000000e+00 8.397164399344369201e+00 9.904606732288563364e+00 6.269907748523267266e+00 0.000000000000000000e+00 1.615216234425806106e-14 9.309374889823674337e+00 7.615318107798485059e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.721133471625572398e+00 9.717306333993677825e+00 7.552581405070672105e+00 0.000000000000000000e+00 2.115900797499204613e-15 9.026352774057897932e+00 7.261990383588323716e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.086071144157326529e+00 9.962227718469314652e+00 8.514125136840817731e+00 0.000000000000000000e+00 2.652517473223674982e-15 9.325507146897308530e+00 7.241906948300838032e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.632563411468705539e+00 9.930646458815546751e+00 7.256961999971210275e+00 0.000000000000000000e+00 2.684876104084731892e-15 9.404941586163060308e+00 7.972887218790852160e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.900156351884296768e+00 9.956762449505509593e+00 9.768027989842975600e+00 0.000000000000000000e+00 6.299085389737326288e-15 9.632602334832089497e+00 8.528854348764783211e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.927984305062565795e+00 9.828512042027940154e+00 9.262068186856296848e+00 0.000000000000000000e+00 1.961631943502495022e-14 9.653828639271994305e+00 8.440865478848563086e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.842164689952904055e+00 9.617446260511320233e+00 8.244578173948573507e+00 0.000000000000000000e+00 6.524675280317497318e-14 9.409249759711155292e+00 9.012012069470328512e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.697388465454276130e+00 8.501335802272656395e+00 3.210828768115937315e+00 0.000000000000000000e+00 1.593085965691505265e-13 9.232851407349812689e+00 7.429718764400395692e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.267803730855000310e+00 9.546350583101247622e+00 2.255997033225747295e+00 0.000000000000000000e+00 1.634385781739314546e-12 9.332866108322415144e+00 7.000519196598225413e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.080585987306257323e+00 9.767327615925534445e+00 1.176609809087968417e+00 0.000000000000000000e+00 1.700073158053337998e-12 9.840164740805695587e+00 7.530784043539897610e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.215565470438640716e+00 9.448675999543878490e+00 9.817607797264553682e+00 0.000000000000000000e+00 1.538396752073256944e-10 9.412499438791014583e+00 5.867383478087848658e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.327393241333254537e+00 9.633918101900913911e+00 8.148118718821104167e+00 0.000000000000000000e+00 8.437166028597086615e-10 9.781175013289317377e+00 8.783309780646153087e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.894219816242205923e+00 8.984653226978085883e+00 7.516173601005897709e+00 0.000000000000000000e+00 3.565071796157231579e-10 9.690107281871028988e+00 7.714359981803637467e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.898831369163275440e+00 8.113074923638322389e+00 6.629583697494578765e-01 0.000000000000000000e+00 2.754384291419121644e-10 9.109589157835863205e+00 8.039875090074424691e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.671129409064253224e+00 8.221822341888813668e+00 2.150560051050867116e-01 0.000000000000000000e+00 1.406056731128987089e-08 9.125413365559762013e+00 9.416251071675368678e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.052823732923249267e+00 9.654587532024205387e+00 4.843389507351055556e+00 0.000000000000000000e+00 3.777992765254496252e-08 8.554671330425451359e+00 9.687456303310129968e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.759147426411193038e+00 9.776300371393583433e+00 8.077441997386504369e+00 0.000000000000000000e+00 6.135724063134637861e-08 8.519425619620864865e+00 7.927218607512976689e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.710292961540536893e+00 9.862003295900866107e+00 8.443316890166538968e+00 0.000000000000000000e+00 1.001958754446919292e-07 9.521010179174457022e+00 3.621536827734448405e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.173930525662367330e+00 9.819460285023925650e+00 7.011052627674878579e+00 0.000000000000000000e+00 5.971313485941267435e-08 9.354169850162426414e+00 6.400239040768686216e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.947239733471374024e+00 9.790492902609200243e+00 7.272962581356878786e+00 0.000000000000000000e+00 3.854919014531541499e-08 9.626661911998251497e+00 7.573223834978461966e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.415493012954918584e+00 9.826721232318215371e+00 8.116460950321240375e+00 0.000000000000000000e+00 4.726497140196778905e-05 9.853490750904231987e+00 9.389855485102660992e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.022113619052733569e+00 9.917125288366660740e+00 7.370020821491278795e+00 0.000000000000000000e+00 4.206469704953316784e-05 9.682170687168596857e+00 7.874949365393260514e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.534269207090044773e+00 9.931864449870602130e+00 5.008957298199192110e+00 0.000000000000000000e+00 3.993965358263245089e-05 9.891104875560399634e+00 8.769065324828932972e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.159774337102046360e+00 9.823013152788668378e+00 9.448983364386529971e+00 0.000000000000000000e+00 5.983846631180252481e-05 9.842761812245541364e+00 5.849334384295129752e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.839044602187341226e+00 9.584112899343143255e+00 8.096161244408829560e+00 0.000000000000000000e+00 5.637112942394495614e-05 9.665529167346026185e+00 9.581176109401745578e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.797459555145557886e+00 9.717173193685024302e+00 8.949431911367119241e+00 0.000000000000000000e+00 2.637979781969286921e-07 8.916155187871449783e+00 8.798982248614549917e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.670197853062573401e+00 9.976045810320213647e+00 7.759376796418476552e+00 0.000000000000000000e+00 9.658851737433210307e-08 9.836993217776869969e+00 9.171711084683499493e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.558703020986845544e+00 9.875744539585392445e+00 6.605402700176846942e+00 0.000000000000000000e+00 9.567653884647121420e-09 9.852856330339285762e+00 7.221255399301550248e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.535339356101886210e+00 9.957245625230424224e+00 7.471519887551015593e+00 0.000000000000000000e+00 3.203009777631028280e-09 9.609766974272920592e+00 8.211630220632706312e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.882338854114747662e+00 9.944664670273896334e+00 1.052162259807689626e+00 0.000000000000000000e+00 4.919353504825575915e-09 9.312772150251220182e+00 9.807208111122466931e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.994590657847005843e+00 9.768888837307443396e+00 3.897017848172330545e+00 0.000000000000000000e+00 3.827308477673332369e-08 9.216194571587752904e+00 9.602146129002882446e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.565880807907234384e+00 9.831875395753366220e+00 6.427592592963628171e+00 0.000000000000000000e+00 7.188897656106907720e-09 9.046426201824496971e+00 9.885360599077797517e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.706325206198963329e+00 9.931213645035541049e+00 3.308818738130434589e+00 0.000000000000000000e+00 7.813926968105081488e-09 9.178464261545951075e+00 9.235143240502939221e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.433727076863107186e+00 9.905784449946279935e+00 8.805294818046849770e+00 0.000000000000000000e+00 5.381373123300820229e-09 9.793777740107701746e+00 9.370642310446623213e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.511821490932280909e+00 9.902227310881754008e+00 8.660839715612395295e+00 0.000000000000000000e+00 2.438558743125698891e-09 8.851812701754472101e+00 9.338916006667524528e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.444642990288119933e+00 9.915696241630378438e+00 8.361732361537931979e+00 0.000000000000000000e+00 1.339959102335044755e-09 9.820679044724288431e+00 9.192458086906846404e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.327312263628090960e+00 8.470582216290523547e+00 9.359281290667823328e+00 0.000000000000000000e+00 9.884440399406272053e-10 9.697722284591181463e+00 9.461334007142754743e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.354139749924678782e+00 9.672580641975475402e+00 9.312503995703375281e+00 0.000000000000000000e+00 9.250943061297710402e-10 9.820513550077013321e+00 7.967187884186707869e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.972839232435246615e+00 9.636642582404700619e+00 8.449131795928582989e+00 0.000000000000000000e+00 8.401270022181197075e-10 9.112733462066849199e+00 9.898934215744564113e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.122384730129078356e+00 9.714271776938890213e+00 8.686046489710673058e+00 0.000000000000000000e+00 1.690579118112990533e-10 9.855175420146885301e+00 9.973037530658098504e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.285360531181147792e+00 9.661932167936404525e+00 7.964733415531706662e+00 0.000000000000000000e+00 6.241424249878998212e-10 9.678429991042085234e+00 8.692992386614704969e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.580423135336335605e+00 9.277938219695309741e+00 1.995458104433233126e+00 0.000000000000000000e+00 7.372327261076815773e-10 9.944904600160739960e+00 8.520442128221656475e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.814565902198296499e+00 9.277846143279747437e+00 9.029391283119247547e+00 0.000000000000000000e+00 3.996897062023908460e-10 9.961549125700564389e+00 9.276469034367000432e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.953465839926607828e+00 8.415999366333108966e+00 5.461887328486932702e+00 0.000000000000000000e+00 1.020880673064285009e-07 9.868509105747492072e+00 9.804111102713765291e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.876313449073819584e+00 8.300934639338070298e+00 6.682718110291679281e+00 0.000000000000000000e+00 1.699474854155583001e-07 9.625992197854117194e+00 9.749342395946877460e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.608129379750543819e+00 7.957623218709757751e+00 7.092806771295860457e+00 0.000000000000000000e+00 2.274097027725599210e-06 9.814863135475787814e+00 7.813165275304606361e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.018867139215085871e+00 7.740723255688485516e+00 9.303112724063343109e+00 0.000000000000000000e+00 1.692979959241326642e-06 9.753090922132175322e+00 7.487183666034486151e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.910444289242892779e+00 7.539137679297677863e+00 8.845703037617926867e+00 0.000000000000000000e+00 1.368383443701026143e-06 9.736059325777393525e+00 9.582153233495171563e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.119908556160421398e+00 8.988836035658120949e+00 9.119731683826415747e+00 0.000000000000000000e+00 1.601464722718936550e-06 9.900425374907696252e+00 8.898981737210776899e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.991157498813851845e+00 8.880135794148948492e+00 9.481053718142222309e+00 0.000000000000000000e+00 1.652563045819378543e-06 9.322947740977843623e+00 8.729094464591698355e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.932118555118771397e+00 9.043639431066104351e+00 9.225421361888516358e+00 0.000000000000000000e+00 1.907887646551268792e-07 8.922871075667236695e+00 9.280386063746922432e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.585020452446292083e+00 8.873664112294690653e+00 8.854615421268599462e+00 0.000000000000000000e+00 1.050594433707448879e-06 9.455354688892507298e+00 9.834737009482310555e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.241303389757677067e+00 9.051592667579003049e+00 8.506070288959431736e+00 0.000000000000000000e+00 2.777157999115550820e-07 9.751271302820516240e+00 8.649892508927971235e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.101401128655354000e+00 9.564065447158679234e+00 8.198892897827100512e+00 0.000000000000000000e+00 2.812823635978947067e-07 9.284177601322697981e+00 7.290374391596994741e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.411556372410538884e+00 9.726205817822055621e+00 9.364376200363413005e+00 0.000000000000000000e+00 2.166303212709900808e-08 9.880987541854185707e+00 7.429133041425048489e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.006049536990804683e+00 9.020419393155263421e+00 8.164137265398277776e+00 0.000000000000000000e+00 3.205896302125482690e-09 8.668664674589674490e+00 7.521042566824966080e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.313592982767183059e+00 8.705729374047619373e+00 3.616485338434383134e+00 0.000000000000000000e+00 2.258528805203579281e-07 9.994900972168837328e+00 7.684598575912855445e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.045766241146894870e+00 9.175949283075887308e+00 3.710672089130965468e+00 0.000000000000000000e+00 5.622759737858342674e-08 9.929932776321486187e+00 6.790712794015637321e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.810447335738251340e+00 9.209507140403349723e+00 9.942843326504792856e+00 0.000000000000000000e+00 2.021772474930645693e-07 9.774747685296000910e+00 6.612911344806451375e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.110782919926872836e+00 9.966054597635363166e+00 9.799637434800429148e+00 0.000000000000000000e+00 5.006526278157397650e-07 9.885218487125321474e+00 6.302426891183059432e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.123117331264300134e+00 9.952305516020311771e+00 9.378164723265374647e+00 0.000000000000000000e+00 6.002103947870259983e-06 9.097653697203520906e+00 4.036843606485483349e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.761454907917567425e+00 9.987753502523842641e+00 2.263743194031344608e+00 0.000000000000000000e+00 1.481389821420770035e-05 9.879349839038514602e+00 9.143780861050819553e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.660296744659982338e+00 9.867232085558539367e+00 8.958156770915014278e+00 0.000000000000000000e+00 1.737567571801948809e-04 9.879139000505903212e+00 8.716223856648744217e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.052490317391603369e+00 9.595626841954995712e+00 4.351869031766109064e-01 0.000000000000000000e+00 5.016746723544957226e-05 9.913400299462313825e+00 9.728008307173297453e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.976009060761151126e+00 9.312672470638355904e+00 1.349214389026077709e+00 0.000000000000000000e+00 1.472263947673110743e-04 9.506663545015653582e+00 9.607065834111205405e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.811158225776708264e+00 9.184374181093399869e+00 8.067122629255774058e-01 0.000000000000000000e+00 1.295257289635609458e-04 9.949117708123088377e+00 8.926637581743714023e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.598519438415397786e+00 9.982139758535575780e+00 4.954453225680783390e+00 0.000000000000000000e+00 5.684591188853783212e-04 9.999783169967466634e+00 9.828887185728937936e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.929332117600701224e+00 9.167990235170796254e+00 7.733431350483437328e+00 0.000000000000000000e+00 6.285433979798330786e-04 9.993787854206603427e+00 8.263737974992555024e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.519369727474131793e+00 8.563508053836313749e+00 1.274931842201009191e+00 0.000000000000000000e+00 3.714055059131582078e-04 9.752449963103549280e+00 9.132881573076019777e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.717731813873275115e+00 8.226052182242071353e+00 1.386051602834491581e+00 0.000000000000000000e+00 4.395086230010148386e-04 9.367022849038660226e+00 9.334696342279722003e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.700343712395797624e+00 8.316641198209365982e+00 6.658676111548350818e+00 0.000000000000000000e+00 7.982909392139676688e-04 8.932740830634141815e+00 8.723701448784193957e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.849039484533051336e+00 8.125576474165322693e+00 9.907042460906541947e+00 0.000000000000000000e+00 5.284628322539948833e-05 7.858079590840613804e+00 8.314011276049923183e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.038673965292618462e+00 9.492016429465286009e+00 7.323276722562331642e+00 0.000000000000000000e+00 5.215953556185187918e-03 8.242081198083834437e+00 9.096702301984500139e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.897994169604364956e+00 9.669707693868998533e+00 2.327826422752334867e+00 0.000000000000000000e+00 3.443344648280820177e-03 9.258806685503531142e+00 7.966229475618411549e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.353352621621493057e+00 9.857647474317403180e+00 7.429187071507270090e+00 0.000000000000000000e+00 2.931160488623389074e-03 9.842817844008088457e+00 7.716774531984382790e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.384854834343292040e+00 8.954825262853546519e+00 7.152211614655762162e+00 0.000000000000000000e+00 2.849187390412101181e-04 9.822191841946583679e+00 8.310076426771960456e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.537337498914251199e+00 9.859183261424549372e+00 9.715751597249548510e+00 0.000000000000000000e+00 6.932681984595229219e-01 9.270431862883059537e+00 8.914771608155415805e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.947321200786845452e+00 9.888779122829580714e+00 8.285768434758603362e+00 0.000000000000000000e+00 3.621884176697367508e+00 9.462222298899677142e+00 9.662246813631121256e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.167999831015357870e+00 9.184465164880705856e+00 9.517656690751501003e+00 0.000000000000000000e+00 2.515486856219083300e+00 9.679516246015980485e+00 9.706893301016352282e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.233382706293456366e+00 9.548861384883288395e+00 9.889066326583220601e+00 0.000000000000000000e+00 2.009652486783604974e+00 9.901265956291933179e+00 8.339267796164882895e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.699106084773882586e+00 9.770949406872828646e+00 9.197182310202343558e+00 0.000000000000000000e+00 1.084124997025261106e+00 9.991633402175533973e+00 3.744419276945433417e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.347816134155033652e+00 9.627678154469085925e+00 6.143040960603159739e+00 0.000000000000000000e+00 8.095911992015620839e-01 9.709637981402735818e+00 9.389314961677559523e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.315526218416069426e+00 9.771425360993401199e+00 6.625499056195394143e-01 0.000000000000000000e+00 2.630730096147099184e-02 9.425646174137099820e+00 9.286304672152406070e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.223844525577420406e+00 9.636177934185063521e+00 5.534825598968603266e+00 0.000000000000000000e+00 3.668043345867825350e-02 9.104480616360945078e+00 8.134171477207834400e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.558768512417985086e+00 9.956295547980525740e+00 6.429061963258201118e+00 0.000000000000000000e+00 6.689719431970234109e-02 9.515176271891224502e+00 6.335493794990019190e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.093257469198167797e+00 9.638046840455540831e+00 6.794539791189149192e+00 0.000000000000000000e+00 2.354141706288878366e-01 9.576424336043947605e+00 9.344129453194254253e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.927587460740637582e+00 8.238602112250264398e+00 3.288230404782900962e+00 0.000000000000000000e+00 5.119615297223305272e-02 9.993397116341375508e+00 7.677738329937001893e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.789286311617324543e+00 9.364006621693079069e+00 9.039548388861062822e-01 0.000000000000000000e+00 2.968727346256480257e-02 9.994025074939075992e+00 7.784458448218140703e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.742372096277710725e+00 8.727150899121603800e+00 3.488856264521001727e+00 0.000000000000000000e+00 8.896377421349282305e-03 9.879759990895337296e+00 7.571904335544572540e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.382518602838041843e+00 9.979091561980226288e+00 7.496612276211857662e+00 0.000000000000000000e+00 6.955598298757926720e-03 8.965505310577512432e+00 9.489798649363818228e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.910225497409494544e+00 9.578444853571904005e+00 8.666780711164667750e+00 0.000000000000000000e+00 4.326984355064706494e-02 9.063402527730149316e+00 8.487108666566134829e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.930180867086958685e+00 9.950011998833044657e+00 6.587293710604230412e+00 0.000000000000000000e+00 4.969206018344076575e-02 8.601761992896108211e+00 8.540092691178926998e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.931280857307090315e+00 9.859759518499663145e+00 9.310309739622955050e+00 0.000000000000000000e+00 4.814495205948320089e-02 9.885664270620576843e+00 9.057542611820975864e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.522349235067288475e+00 8.750103986501743591e+00 1.261354425120355671e+00 0.000000000000000000e+00 4.341535324246525995e-02 9.939294896203886509e+00 7.796531841916654493e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.577364254477801708e+00 6.521775715993282319e+00 9.557004826669084352e+00 0.000000000000000000e+00 1.100432886298455259e-02 9.942984026773878270e+00 7.744130665432374272e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.221636605642093087e+00 9.558565189629625536e+00 9.379682602940466296e+00 0.000000000000000000e+00 1.458661549213142831e-02 9.994933125848202593e+00 9.908568321970964377e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.898169971671798351e+00 9.362990509413226192e+00 5.241682938341270415e+00 0.000000000000000000e+00 2.372317050974681162e-03 9.739254617107006240e+00 9.729913758630868159e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.901449642721960487e+00 9.374000888335251247e+00 7.487740429535953979e+00 0.000000000000000000e+00 2.826539585500743856e-02 9.782560196530662111e+00 9.251308529048165141e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.442229159611038369e+00 9.861059232200140912e+00 7.638185614669787071e+00 0.000000000000000000e+00 8.682295038913075483e-03 9.505409618648430481e+00 8.706875746872434263e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.707392504626609409e+00 9.337345221899836289e+00 8.111229946994999551e+00 0.000000000000000000e+00 3.656675571709652132e-03 9.594966468236199475e+00 8.861216153047775990e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.486109786898619944e+00 9.600729964968504504e+00 5.693255983985224589e+00 0.000000000000000000e+00 2.170548950067605759e-03 9.686386021408283753e+00 5.002036711349584053e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.723736966052284103e+00 9.325957556462322273e+00 5.628500011490550570e+00 0.000000000000000000e+00 6.842995900485121519e-03 9.998629635132372684e+00 4.566746201432239971e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.403742673619534642e+00 9.769852259806446781e+00 7.587891564236962871e+00 0.000000000000000000e+00 7.825363836548530211e-03 9.714628510698394948e+00 9.245070809173132176e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.781723833427655279e+00 9.944681107055025393e+00 5.040564336567805448e+00 0.000000000000000000e+00 7.276603359498172961e-03 9.423062926086753777e+00 9.328501815836855116e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.308187171920756953e+00 9.823370292378756474e+00 4.780199024126867258e+00 0.000000000000000000e+00 3.862989989709152833e-02 9.340995237590282940e+00 9.336686398891011152e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.964806680162389796e+00 9.471379763938454488e+00 7.887838315927812260e+00 0.000000000000000000e+00 3.258988542207968964e-02 9.690210052948470931e+00 7.706220553040358467e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.783400928137535146e+00 9.558108034814358334e+00 4.515712772677458631e+00 0.000000000000000000e+00 7.592524742245230218e-01 8.374121379897934148e+00 7.896287680066795822e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.709786975623835303e+00 9.187790915586868223e+00 8.552626991285860569e+00 0.000000000000000000e+00 1.004537362061390438e+00 9.367033020528168663e+00 9.496704263992082673e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.335235461381330424e+00 9.044010419380613897e+00 7.392864717736422620e+00 0.000000000000000000e+00 1.043338484156964174e+00 9.525878491622858490e+00 8.125761815893687512e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.729222048159796188e+00 9.369047897728416174e+00 7.693301916888617420e+00 0.000000000000000000e+00 1.812764413340066383e-01 9.779024215866218839e+00 3.834432003205921813e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.383576405277256782e+00 9.460400100048090621e+00 6.893383232158221574e+00 0.000000000000000000e+00 2.719918096147974085e-01 9.697035253113943654e+00 5.854292253528775802e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.614938262871980612e+00 9.740222242747860193e+00 4.453945415292531074e+00 0.000000000000000000e+00 3.606224404816943396e-01 9.607328922370804491e+00 6.808797772573090157e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.468090562492122331e+00 8.507588181729854426e+00 5.168550936820771824e+00 0.000000000000000000e+00 2.303961749554135630e-02 9.110169465541003930e+00 6.900405728672880379e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.188505085608749567e+00 9.865193124956103787e+00 9.426882417494814703e+00 0.000000000000000000e+00 4.374986642325247310e-02 9.625940373922208693e+00 7.367878067751119531e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.399789928956229446e+00 9.674409674658154046e+00 8.636733752722136614e+00 0.000000000000000000e+00 3.120670477650108188e-01 9.323664579344162817e+00 7.572074930757238143e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.786694923960715720e+00 9.738406392425758895e+00 8.951023812193719564e+00 0.000000000000000000e+00 4.641783013423363968e-01 9.154520599210020038e+00 9.883663117187046154e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.108678983722393596e+00 9.726410188642891086e+00 9.182122955887647819e+00 0.000000000000000000e+00 4.659151253886347765e-01 9.920677359449934229e+00 9.925889240258287671e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.628814655882731444e+00 9.938007542729680566e+00 9.726694197382171225e+00 0.000000000000000000e+00 1.709050322659027010e-01 9.660804871709560260e+00 9.872045862106007874e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.986363396098912659e+00 9.737013580262338763e+00 9.175660209875470485e+00 0.000000000000000000e+00 8.724679819372090084e-02 9.744995957771550366e+00 9.768324655917350441e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.663213763887089414e+00 9.706632815126891245e+00 9.501922895565984462e+00 0.000000000000000000e+00 8.781729170520417682e+00 8.542978795633544564e+00 9.119241263863141711e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.822237860763527451e+00 9.861513805025939661e+00 7.151793974563577017e+00 0.000000000000000000e+00 9.111099542727394862e+00 8.545529169989123375e+00 9.701973156619608574e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.604054296142882308e+00 9.898801476863111404e+00 5.135962746755740049e+00 0.000000000000000000e+00 7.477216197703649314e+00 9.397936337482185820e+00 9.777443851822280152e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.866328428038394271e+00 9.870070596533166096e+00 8.644095040731125668e-01 0.000000000000000000e+00 5.685007282372970039e+00 8.576049498253759396e+00 9.192614620159266892e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.449173244118538761e+00 9.900821096658530607e+00 4.245423361562291831e+00 0.000000000000000000e+00 7.476169788590200760e+00 9.570708551620944249e+00 8.988876054954552330e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.882967738945980685e+00 9.817509965211678846e+00 6.735240894564263670e+00 0.000000000000000000e+00 9.950787101609225971e+00 9.618922399947264168e+00 9.593085526873966984e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.323433530114765944e+00 9.786315291077082534e+00 6.978456221481195598e+00 0.000000000000000000e+00 4.077280234369010437e+00 9.892145273911918224e+00 9.665390871096395387e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.813406698302745923e+00 8.990806786696074582e+00 9.152135478398463420e+00 0.000000000000000000e+00 2.509788803358864673e+00 9.914580898416094357e+00 9.794146150066065815e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.184885964164223537e+00 8.504903175477075195e+00 9.488603380785370689e+00 0.000000000000000000e+00 1.421517026767708414e+00 9.779549908413793347e+00 9.671410108373063252e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.923749098204162067e+00 9.615504467104615927e+00 9.697747029618241754e+00 0.000000000000000000e+00 2.743609087224732068e+00 9.942011482108730647e+00 9.485447240238507050e+00 0.000000000000000000e+00
